id,amount,paid_flg
988527684,130,0
988563714,2640,0
988703993,819,0
988789558,700,0
988984693,3800,1
989397376,2200,0
989431776,324,0
989856230,1910,1
990086826,2140,1
990108468,648,0
990285712,2790,0
990305821,1058,0
990515192,823,0
990597494,1080,0
990696964,400,0
990782965,29200,0
990788989,302,0
990896891,360,1
990989517,4000,0
991011197,2713,0
991186768,2678,1
991294815,720,1
991507673,324,1
991791612,1188,1
992097270,324,0
992465027,620,0
992499658,540,0
992730781,2160,0
992893675,840,0
993071004,1180,0
993348541,1920,0
993456672,130,0
993507934,360,0
993695746,960,0
993732758,6850,0
993750589,7608,0
993943448,2408,0
994029947,1300,0
994227533,45100,0
994258951,540,0
994482258,240,0
994608092,1007,0
994856828,240,0
995003243,4968,0
995022745,480,0
995080540,10648,0
995182990,1868,0
995434676,120,0
995552139,110,0
995759527,1774,0
995828751,324,0
995850369,700,0
995905408,324,0
996856434,108,0
997284218,2007,0
103242368,594,0
104128023,-49300,0
200365530,108,0
200826125,1200,0
201267038,216,0
203012392,1220,0
203145454,7619,0
203242430,1820,0
203973784,1058,0
204819338,3000,0
204883036,324,0
240068579,360,0
240106201,700,0
240184900,324,0
240285350,324,0
240497932,324,0
240508190,324,0
240530149,2678,0
240683718,130,0
240842384,315,0
240857206,1000,0
240919193,120,0
241129420,2160,0
241281238,2000,1
241522485,2680,1
241760464,2350,1
241776370,324,0
241844521,324,0
241942311,1080,1
241955482,2342,0
242004088,2400,0
242112745,404,0
242122966,324,0
242249393,1460,0
242810681,540,0
242953107,2678,0
243023615,2678,0
243404444,1660,0
243462545,9520,0
243533232,350,0
244180226,250,0
244370961,1050,0
244739732,1000,0
244806608,700,1
244813266,1188,0
245373424,324,0
245630410,756,0
245675615,500,0
245793644,29700,0
245978788,400,0
246095732,572,0
246291043,250,0
246506135,700,0
246512824,120,0
246513052,1400,1
246820164,960,0
246953833,324,0
246953930,3600,0
247011492,480,0
247496312,14780,0
247603734,120,0
247607537,120,0
247615030,594,1
247630761,120,0
247858221,324,0
248571522,31710,0
248970680,1490,0
249357694,960,1
249558135,1200,1
249957817,1998,0
249997046,1007,0
250260017,3064,0
250274377,2138,0
250331363,240,0
250418184,960,0
250667505,2700,0
250882463,1000,1
250962844,480,0
251270122,540,0
251501861,540,0
251639612,2678,0
251817088,370,0
252593118,2930,1
252668146,1,0
252697455,38160,0
252700366,1,0
252708305,1,0
252714737,1,1
252733582,2320,0
252746985,580,0
252780977,120,0
253162447,10400,0
253229947,4780,0
253359491,480,0
253805483,250,0
254183009,480,0
254967749,1450,0
255003909,11128,0
255046205,6478,0
255215232,4800,0
255578644,1000,1
255645739,540,0
255758363,29717,1
255831545,6500,0
256080022,1200,0
256116192,700,0
256129116,2000,0
256136786,1080,1
256168398,980,0
256229846,594,0
256297717,10204,0
256887274,2400,0
257077368,1000,0
257190627,1,0
257637457,2880,0
258208918,594,0
258233124,1,0
258242770,1620,0
258351356,224,0
258572408,3282,0
258739725,3420,0
259391492,200,1
300338307,400,0
300673635,388,0
301073978,4092,0
304080987,1200,0
305585106,5355,0
305867259,1058,0
307650074,324,0
309119647,1200,0
309412581,648,1
309746006,4647,0
313364444,424,0
313762954,2880,0
314343399,1007,0
315687107,2610,0
317634744,432,0
317828014,1918,0
318129308,1852,0
318408593,1080,0
318557414,5327,0
318662363,3600,0
318798894,6000,0
325400402,2000,0
325470234,500,0
325642243,610,0
325707642,1007,0
326335233,240,0
326381071,880,0
326430787,240,0
326770520,1274,0
327363646,840,0
328044787,2610,0
328545290,240,0
340006893,2040,0
340260824,3950,0
340288184,1058,0
340383165,648,0
340443049,1220,0
340448282,13408,0
340528108,747,0
403187195,45800,0
403383839,120,0
403543664,174,0
500181590,282,0
503136046,324,0
504773544,2200,0
504895779,2997,0
506000441,34880,0
507017081,226,0
507379674,30120,0
977612462,240,0
977904218,9580,0
979569197,980,1
980271018,130,0
980426676,3166,0
980600719,1440,0
980960544,580,1
981237033,360,0
981449927,1318,0
981602580,324,0
981704415,432,0
981914591,2678,0
981962602,130,0
982350400,1000,0
982388459,200,0
982470886,1270,0
982784097,780,0
982804023,120,0
983453356,700,0
983567686,260,1
984614903,48400,0
984709274,2237,0
984917974,240,0
985706440,130,0
985921117,1630,0
986179832,13000,0
986327196,240,0
986556432,130,0
987027242,3601,0
987092441,720,0
987830638,720,0
987865183,780,0
988552651,594,0
988672658,4640,0
988687772,14600,0
988821066,62400,0
988845069,960,0
989031968,1050,0
989197805,360,0
989242361,324,0
989256105,1200,0
989410168,980,0
989548678,9934,0
989702845,240,1
989784909,240,0
989928856,400,0
989942604,360,0
990208970,756,0
990222586,240,0
990332502,1080,0
990559630,480,0
990772594,1058,0
990849345,960,0
990978688,130,1
991039661,324,0
991118281,3000,1
991192830,432,0
991395736,960,1
992146702,8485,0
992643456,1007,0
993151295,5414,0
993318505,240,0
993491441,900,0
993673691,1007,0
993813728,2400,1
994049039,598,0
994049751,6940,0
994479812,540,0
994504823,47510,0
994510908,324,0
994700442,2280,0
994844305,120,0
994972693,4100,1
995044529,980,0
995207091,120,0
995746804,540,0
996329261,540,0
996511369,960,0
997012578,360,1
997128983,9240,0
997240014,360,0
997383778,130,0
997543652,400,0
507707173,480,0
507817999,540,0
507927375,870,0
508287396,700,0
508839019,118,0
509037430,1122,0
513196159,4644,0
515017332,2530,1
516451850,324,0
600839594,4536,1
604357810,972,0
604360151,500,0
604651279,16300,0
604743105,1400,0
606165355,120,0
606662640,324,0
606972595,324,0
607038235,540,0
607461278,3600,0
613232504,1007,0
613418275,12806,0
615692922,360,0
615855614,1188,1
615942318,840,0
800337290,480,0
800414623,324,0
800635727,540,0
803859387,864,0
804046261,928,0
804155656,648,0
804185553,69270,0
900848579,41430,0
901385880,1,0
903602699,1510,0
905927511,1772,0
906167676,28463,0
906344736,594,0
906400040,200,0
906762183,960,0
906936144,1480,1
906985390,388,0
940827915,3000,0
941603296,26750,0
942267206,3360,0
942736024,1058,0
942772431,5311,0
943005327,700,1
943221874,1007,0
944067311,3760,0
944324977,600,0
944531452,5400,0
944569273,7694,0
944887103,324,0
945177746,1800,0
945597613,324,0
945620442,250,0
946202526,324,0
946671527,36830,0
947017376,218,0
947153192,400,0
947472022,1200,1
948546614,960,0
948591626,324,1
948905397,500,0
949080057,3160,0
949223434,980,0
949574187,1080,1
950809770,4600,0
951011103,5850,0
951285589,4143,0
951308967,2160,0
951518763,2600,0
951576139,972,0
951846858,648,0
952192411,300,0
952380348,90,0
952493183,1,0
952504543,1620,0
952974237,88176,0
953023807,10000,0
953900887,120,0
953930475,500,0
954019005,324,0
954131747,3130,0
954307994,3600,0
954522743,324,0
955610202,324,0
956817300,2969,1
958561801,540,0
958708480,1,1
958887721,500,0
959106103,4600,0
959161149,648,0
959194707,6733,0
959804520,34770,0
960391824,39960,0
960926407,360,0
961269232,120,0
961366524,324,0
961810909,5538,0
961855883,1210,0
962125299,864,0
962272220,324,0
962311574,5120,0
962742751,60,1
962856781,324,0
963243464,240,0
963674427,10800,0
963830627,100,0
964105232,200,0
964673728,7201,1
964818440,324,0
965349359,324,0
965366450,130,1
965453587,1909,0
965461482,1230,0
965627956,700,0
966176883,130,0
966748778,12180,0
966946692,240,0
967320038,240,0
967418319,490,1
967627399,999,0
968108694,324,0
968148064,9480,0
968232945,19600,0
968796299,7500,0
968843790,324,1
968915923,324,0
969594465,10000,0
969890547,324,0
970482866,4536,0
970608010,420,0
970700790,2674,0
971747132,1223,0
972544982,1080,0
972719650,540,0
972854121,540,0
973420757,324,0
973651349,1058,0
973866351,20,0
974731753,324,0
975206387,648,0
976862302,7680,0
978945003,1,0
979038173,120,0
979174005,130,0
979232228,21760,0
979721618,594,0
980001807,650,0
980223858,1000,1
980309141,9380,0
980998250,600,0
981054840,11655,0
981180413,130,0
981239145,5800,0
981368617,500,0
981539623,980,0
981777726,956,0
981968864,670,1
982580179,13752,0
982666238,800,0
982811252,324,1
983341194,480,0
984753778,324,1
985253515,3777,1
985405435,26840,0
985810418,1500,0
985820340,1920,1
986328927,22251,0
986644097,960,1
986824796,1,0
986961937,360,0
987124773,423,0
987294556,130,0
987324801,594,0
987455268,4998,1
987920951,2678,0
988183077,1600,1
988229466,1401,0
988249401,226,0
988541324,432,0
988635517,1,0
988675100,972,0
988690637,980,0
988744524,38678,0
989039300,5200,0
989305942,1328,0
989332198,127,0
989367863,3360,1
989370629,324,0
989661257,594,0
989775749,2410,0
989943793,324,0
989976524,1007,0
989982056,260,0
990257965,240,0
990489606,626,0
990506104,1000,0
990833922,980,0
990968955,600,0
991072250,661,0
991129553,720,0
991244062,120,0
991437934,960,0
991791979,561,0
992043470,100,0
993013218,540,0
993148175,496,0
993148410,660,0
993359512,240,0
993504366,2014,0
993513971,240,0
993597624,324,0
993733056,120,0
993748335,324,0
993787833,1368,0
994195156,130,0
994292216,120,0
994572541,960,0
995049503,7143,0
995234713,960,0
995350476,1007,0
995993724,980,0
996288792,240,0
996500802,32940,0
996515914,600,0
996627005,6356,0
996650421,600,0
996777141,240,0
996780628,130,0
996807273,540,0
996809493,2470,1
996842498,2928,1
996929483,360,0
996930830,61400,0
997267504,400,0
997411795,1700,1
997536069,2678,0
100389481,5560,0
103618953,15360,0
104061452,1080,0
200183013,1373,0
200726750,240,0
203607222,260,0
203857430,250,0
203928582,240,0
204910120,480,0
205039407,5280,0
240014185,5877,0
240056361,648,0
240381925,680,0
240552135,5000,0
240561885,324,0
240598487,300,0
240648284,1080,0
240932760,790,0
241397850,20,0
241460941,250,0
241634052,3000,0
241945757,130,0
241960871,980,0
242225140,31415,0
242578240,240,0
242822749,302,0
243026034,200,0
243174566,500,0
243192791,1080,0
243689458,2900,0
243704569,240,0
243855759,540,0
243872351,1007,0
243897097,2851,0
244023958,240,0
244525722,1007,0
244705408,21600,0
244743898,4627,0
244886865,10,0
245078414,120,0
245158671,840,0
245632609,500,0
246097706,1007,1
246285208,960,0
246478451,3770,0
246514387,240,0
246539461,594,0
246745303,2480,0
246789687,1080,0
246808332,108,0
246829773,910,0
247014922,5356,0
247017885,130,1
247332156,2549,0
247385169,400,0
247793937,10210,0
247989678,1496,0
248007701,2150,0
248173068,9560,0
248651998,598,0
248676057,1007,0
248685427,1500,0
249055975,540,0
249246334,2018,0
249296395,250,0
249413215,360,1
249522777,720,0
249623406,7528,0
249816169,16780,0
249849624,1200,0
249855626,1000,0
249951089,1,0
250068587,130,0
250170232,1000,0
250176625,578,0
250605826,1700,0
250619360,400,0
250623313,1,0
250628448,7100,0
251323457,300,0
251344084,5650,0
251475035,540,0
251630988,1620,0
252014761,4748,0
252243618,240,0
252629318,1,0
252736802,1220,0
253079034,120,0
253307155,12800,0
253476409,130,0
253579230,3040,0
253733543,610,1
253870847,540,0
254002646,1560,0
254269446,2600,0
254741772,11400,0
254781222,1,0
254826902,120,0
254969748,1,0
255360394,1007,0
255862028,1641,0
255862922,700,0
255870744,540,0
256159112,1800,0
256163130,1620,0
256173069,120,0
256192319,594,0
256222844,2358,0
257002862,480,0
257062336,4200,0
257252624,594,0
257454184,594,0
257458269,600,0
257819783,29770,1
258518400,1,0
258622075,240,0
258771871,1007,0
258887930,1007,0
258888573,80,0
258937026,600,0
259294902,1,0
259950338,324,0
300119308,2800,0
300976940,324,0
303298028,2120,0
303336157,880,0
303385008,400,0
307130593,130,0
307211266,130,0
307634247,120,0
313047431,895,0
313089454,40000,0
313091833,1007,0
313545231,2520,0
313843276,324,0
314672720,3500,0
315184241,2056,0
315333329,130,0
315495248,120,0
315584400,153,0
316612579,180,0
316856758,432,0
317011064,1007,0
317384346,1058,0
317386825,950,0
317415376,1080,0
318032046,960,0
318159194,4721,0
318519054,1080,0
324651712,960,0
324662692,540,0
325586497,375,0
325613105,864,0
325747130,324,1
326051413,324,0
326146695,324,0
326501654,537,0
326801972,700,0
328278346,1800,0
328468950,2149,0
328650262,936,0
340030587,324,0
340109463,2289,0
340169510,540,0
340257637,2789,0
403079414,498,0
403151646,864,0
403203749,2216,0
403598731,216,0
403738136,1230,0
500266988,199,0
501036016,40000,0
506161741,2290,0
506535338,15000,0
506786199,324,0
506861314,120,0
507000205,432,0
507848282,540,0
508157018,6850,0
508990746,1512,0
509035551,1000,0
513006431,4690,0
513152149,6799,0
513822139,1134,0
513902386,240,0
514030413,3120,0
514316389,6000,0
516409380,324,0
516723788,1200,1
516739145,1007,1
603287539,2400,0
603436024,432,0
603464172,400,0
603908953,2400,0
604177014,626,0
604241585,960,0
604361846,864,0
604659311,120,0
605496191,324,0
605698005,120,0
606084109,3780,1
606373935,684,0
607102872,57620,0
607252305,980,1
607401486,130,0
607421445,1440,0
607558021,1540,0
613545992,740,0
614421368,250,0
614494932,432,0
614907020,1296,0
615750208,500,0
615764501,3129,0
700368871,39388,0
800621340,130,0
801306867,2594,0
801418706,80,0
803517180,1080,0
803612131,120,0
804278938,1007,0
804812161,756,0
805037107,10587,0
901604117,460,0
901797960,648,0
903078124,1137,0
904761844,120,0
904782823,324,0
904789503,610,0
905853467,5450,0
905951991,240,0
906129113,432,0
906776073,220,0
907088564,240,0
907278070,360,0
907409593,300,0
907546885,972,0
940134703,360,0
940634259,1540,0
940636814,1430,0
940869160,600,1
941564627,1007,0
941662561,130,0
941710665,1620,0
941762268,2610,0
941951488,2872,0
941983370,7776,0
942361552,360,0
942566651,6560,0
943028190,360,0
943378375,1007,0
943509757,130,0
943610203,600,0
943945020,324,0
944989017,864,1
944992030,880,0
945083908,1188,0
945159954,765,0
945329522,1007,0
945830926,999,0
945974807,500,0
946608557,1220,0
947199691,264,0
947393314,120,0
947418614,3996,0
947513757,432,0
947906149,500,0
948017656,324,0
948065274,648,0
948229768,3647,1
948316241,302,0
948626829,1110,0
949037451,5460,0
949147098,2450,0
949164637,18190,0
949465852,1120,0
949473000,6863,0
950072635,12400,0
951810977,6998,0
952217104,194,0
952291678,2000,0
952295694,1580,0
952845356,240,0
952865514,920,0
953231827,44670,0
953335360,130,0
953473591,6674,0
953721794,14000,0
953771058,1,0
953995409,2149,1
954542013,2220,0
954551214,392,0
954753748,4100,0
955111630,5442,0
955314118,540,0
955361282,1440,0
955488888,324,0
955706197,1480,0
956514399,6181,0
956598367,4017,0
956982979,1728,0
957436594,960,0
958128714,1090,0
958151790,324,0
958405107,120,0
958516147,1500,0
958563169,540,0
958673254,1486,0
958913188,540,0
959692580,5462,1
959788021,2149,0
959928780,2163,0
959969515,4400,0
960235775,1404,0
961110116,6410,1
961153593,56370,1
961345318,120,0
961684381,800,0
962116545,324,0
962312668,716,0
962420524,-168640,0
962496028,610,0
962731380,324,0
962824072,11807,0
963217362,324,0
963218109,140,0
964690861,5800,0
964888168,1582,0
964891496,2160,0
965334491,1771,0
965756814,1110,0
966433852,980,0
966451771,324,0
967221193,960,0
967235240,1680,0
967273716,1000,0
967276585,2000,0
968044951,648,1
968255507,3000,0
969380667,166,0
969425028,1220,1
969830438,628,0
970001695,240,0
103860024,21,0
200863884,324,0
201084401,120,0
204218230,1080,0
204375579,980,0
204383966,1080,0
205016683,7412,0
205028813,1,0
240084344,500,0
240301836,2040,0
240454468,8800,0
240539052,240,0
240925514,5000,1
241173485,120,0
241808520,450,0
242077635,1440,0
242134877,400,0
242581544,2849,0
242657748,7410,0
242766492,240,0
242810740,240,0
243056533,720,0
243184788,302,0
243224793,540,0
243627754,220,0
243764537,11640,0
243882898,3978,0
243901961,960,0
244214468,49820,0
244337402,4212,0
244339057,130,0
244529593,599,0
244535746,3000,0
244827932,18598,0
244853443,432,0
245123542,432,0
245126914,1572,0
245245857,3310,0
245517675,2410,0
245976980,120,0
246004277,2370,1
246007823,3522,0
246101325,830,0
246284087,120,0
246327532,720,0
246512389,120,0
246724826,18830,1
246775160,1000,0
246815195,972,0
246938686,250,0
247063637,1710,0
247126173,4800,0
247202272,324,0
247550211,2014,0
247551249,560,0
248003441,324,0
248390797,1520,0
248435734,5389,0
248578810,1,0
248617175,5168,0
249463201,1998,0
249488824,1000,0
249799884,5832,0
250219187,2300,0
250257247,2149,0
250457767,1100,0
250465577,1440,0
250854256,594,0
250907582,1090,0
250936217,1940,0
250997300,1000,0
251165389,540,0
251885031,240,0
251998622,324,0
252246871,1,0
252307243,540,0
252515785,1320,0
252565127,1,0
252569456,1,0
252572378,54360,0
252574910,500,0
252643186,530,0
252657971,298,0
252693790,581,0
252731123,1,0
252892739,1,0
252907235,1,0
253386756,1200,0
253812218,648,0
253829096,960,1
253850145,400,0
253890123,1120,0
254619435,9826,0
254735308,400,0
254913144,2784,0
254953325,600,0
255590748,480,0
255874749,5000,0
256218300,56,0
256974041,4990,1
257201825,1,0
257389101,1500,0
257556035,2540,1
257907397,180,0
258047998,2420,0
258342859,1,0
258468303,11510,0
258768682,1,0
258915029,969,0
259200852,1,0
259370970,960,0
259968746,540,0
300635767,6000,0
301143359,2700,0
301502187,6560,0
303232743,16,0
303307964,960,0
303691552,13331,0
303828308,2000,0
305049027,12364,0
305098680,2287,0
305656380,29000,0
305885598,2038,0
306049791,540,0
306969368,980,0
307078606,11040,0
307822088,2871,0
307997219,980,0
308989693,324,0
309115749,1440,0
310171022,972,0
310290821,200,0
313256515,320,0
314316693,324,0
314967285,1058,0
315654678,480,0
316388477,4200,0
316702559,324,0
318266462,2000,0
318641683,380,0
318838154,2149,0
323890158,324,0
324068473,324,0
324322980,120,0
324638553,480,0
325764052,20789,1
325884280,324,1
326541863,1200,0
327044060,390,0
327534896,2810,0
328081842,10000,0
328516468,2149,0
328684018,5449,0
340496117,324,1
403085861,10980,0
403327814,500,0
403382972,130,0
500547608,648,0
500685558,480,0
501157483,1002,0
503215004,2770,0
504666823,6900,0
504728886,250,0
506400275,324,0
506568996,240,0
507706606,960,0
508130897,31212,0
508462914,1490,1
508873221,120,0
508960857,324,0
515762160,518,0
516001750,770,0
516416796,14076,0
516666870,400,0
516669506,864,0
601207988,1218,0
603064839,648,0
603308147,972,0
603619125,120,0
604518136,240,0
605307036,360,0
605505895,5550,1
605992299,8198,0
606614442,500,0
607048937,410,0
607134195,20560,0
613061638,1,0
614470839,23880,0
614710044,960,0
614727666,2052,0
615053294,240,1
615270181,302,0
615345291,5266,1
615577455,205,0
615858166,324,0
616015704,1800,0
616147708,5889,0
616151272,324,0
703290686,980,0
703506383,2500,1
801426457,2250,0
803282868,690,0
804781181,324,0
804872222,1007,0
804960756,2432,0
901560930,1780,0
901695659,5000,0
901780463,400,1
903753497,400,0
903895553,240,0
904528914,626,0
905243332,1007,0
905277926,120,0
905427850,3787,0
905605870,365,0
906211808,2170,0
906837360,540,0
907270116,11400,0
907509326,1639,0
940030060,1800,0
941218633,1198,0
941253103,3917,0
941555440,864,0
941592041,29700,0
941635581,79992,1
942098655,4000,1
942312430,13710,0
942581977,7962,0
942756070,452,0
943044049,5400,0
943263168,41980,0
943366303,3480,0
943705957,1680,0
944031237,130,0
944204322,1366,0
944520526,120,1
944550954,540,0
944627123,448,0
944644284,6360,0
944887584,3090,0
945039623,3600,0
945247792,1110,0
945252781,490,0
945278014,972,0
945406644,324,0
945446371,500,0
946124827,360,1
946157400,390,0
946158067,1604,0
946474651,12080,0
946880592,500,0
947008737,120,1
947211147,1750,0
947224827,1860,0
947244347,1000,0
947513465,980,0
947642866,2028,0
947812004,6059,0
948144018,324,0
948436286,2678,0
948613423,130,0
948982542,700,0
949282494,240,0
949772000,149,0
949776348,1920,0
949815514,365,0
950147053,1080,0
950994322,500,0
951004830,1000,1
951398088,324,0
951612298,2168,0
951667092,500,0
952403625,324,0
952446184,2520,1
952888642,1007,0
953060002,1500,0
953773776,130,0
954132200,8174,0
954318167,275,0
954490641,480,1
954592100,3110,0
954771131,1080,0
954935617,4975,0
955016249,226,0
955122690,540,0
955191447,4574,0
955192889,3000,0
955765606,1007,0
956436261,2600,0
956729237,324,0
957065225,10500,0
957213905,1470,0
957403018,1060,0
957523745,360,0
957681890,400,0
957690832,2000,0
958707961,1008,0
958936755,700,0
958953833,324,0
959088292,1012,0
959237051,6750,0
959546805,216,0
959589101,980,0
960365284,6176,0
960396990,28390,0
960430406,1110,0
960542342,2640,0
960856357,1200,0
961022953,648,0
961039468,324,0
961142178,648,0
961358918,360,0
961720225,324,0
962060909,250,0
962063047,2149,0
962163592,18840,0
962336390,240,1
962403167,1500,0
962425419,2060,0
963356946,480,0
963509236,291,0
963612830,2478,0
963863019,360,0
964347137,729,0
965514407,2600,0
966637199,205,0
966733900,360,0
967871888,100,0
968035397,4276,0
968444073,324,0
969191800,302,0
969915832,30194,0
970009340,2980,0
970402499,1320,1
970489309,400,0
971023478,324,0
971142333,225,0
971241704,4007,0
971472317,1980,1
971601056,324,0
973230118,480,0
973606985,1,0
970303886,130,0
970576210,1544,0
971096241,33326,0
971444140,2149,0
971484448,4704,1
972191223,432,0
972243337,6717,0
972481744,302,0
972487773,540,0
972545647,2280,0
973841732,120,0
974044357,860,1
974290379,3000,0
974377894,594,0
974890573,1554,0
975347452,324,0
975667261,3818,0
977144876,6253,0
977291933,960,0
977403159,500,0
977652160,2968,0
977663385,1200,0
980155896,3000,0
980218574,240,0
980476608,480,1
980476886,1188,0
981232369,100,0
981269687,2000,0
981876991,260,0
982177429,1928,0
982236963,324,0
982325282,3973,0
982373778,2149,0
982378411,10500,0
982454565,1260,0
983358447,1200,0
983700285,750,1
984590329,2094,0
985011039,1580,0
985085067,14510,0
985456324,540,0
985799817,324,0
985849631,2576,0
985904984,980,1
985926408,680,0
985976506,648,1
986387060,12480,0
986933339,1090,0
987088891,335,0
987306453,250,0
987527915,39680,0
987629174,521,1
987674723,4180,0
987826574,360,0
988792993,5000,1
989202710,1500,0
989337149,120,0
989668752,324,0
989944188,1,0
990037809,960,0
990373063,960,0
990557317,1728,0
990775884,120,0
990855020,600,0
990884837,1200,1
991544329,1800,0
991731989,8183,0
992076753,400,0
992231425,5300,0
992909293,1130,0
993013742,324,0
993755968,120,0
993849414,480,0
993884833,120,0
994138961,120,0
994192105,2970,1
994483028,980,0
994877777,240,0
995166723,2453,0
995442793,240,0
995935499,564,0
996314014,1560,1
996437546,240,0
996708423,1007,0
996814796,240,0
997018089,2640,0
997301259,50850,0
997573598,2230,0
998086674,7120,0
998113826,1382,0
977388461,240,0
977690134,400,0
977747755,1099,0
978070571,1058,0
978479034,6455,0
978705891,380,0
979067823,5510,0
979227613,2980,0
979323138,640,1
979359316,529,0
979895051,360,0
980185572,540,0
980320059,302,0
980393000,280,0
980612468,840,0
980767820,1080,1
981074606,250,0
981257863,960,0
981281028,130,0
981428912,500,0
981517335,3669,0
981856489,390,1
981960850,189,0
982079919,1,0
982354086,432,0
982825816,1620,0
983174040,960,0
983356352,324,0
985095937,1,0
985675138,594,0
985720711,1746,0
986102925,3600,1
986123486,1095,1
986277569,135,0
986979969,85,1
986992992,2678,0
987580433,240,0
988581972,2580,0
988628609,1,1
988629202,540,0
988846533,3908,0
989042602,525,0
989159633,240,0
989220807,3300,0
989508024,1960,0
989592337,324,0
989859059,500,0
989863563,2121,0
990058498,324,0
990315702,648,0
990468738,2678,0
990494093,324,0
990517724,4400,0
990891986,8580,0
990951242,262,0
991080371,270,1
991218376,2000,0
991236963,10799,0
991469636,4440,0
991498965,23,0
991683523,1,0
991755060,4188,0
991809649,120,0
991979002,324,0
992330725,120,0
992558681,324,1
992640957,1680,0
992728692,120,0
993441615,1167,0
993868919,600,0
993882225,480,1
994039817,240,0
994273389,4100,0
994443381,840,0
994443994,626,0
994444570,700,0
994518695,970,0
995057989,500,0
995337847,900,0
995580693,78720,0
995765099,960,0
995978569,2149,1
996207766,500,0
996298587,1,0
996620378,864,0
996753204,48367,0
996757526,230,1
997276566,1058,0
100161933,1680,0
103811388,240,0
103858412,1058,0
103899803,323,0
104186628,700,0
200425181,1,0
201080629,82,0
203991664,240,0
204262772,3176,0
204644885,1080,0
204942609,500,0
205037849,720,0
240014139,1000,0
240714005,2116,0
240870669,3720,0
240880514,120,0
240956912,540,0
241008789,37240,0
241055291,240,0
241124699,452,0
241168554,302,0
241420315,450,0
241450932,500,0
241804846,1,1
241809562,620,0
242241227,3600,0
242953295,633,0
243184576,980,0
243403800,882,0
243549221,400,0
243562354,2000,0
243678961,960,0
243857988,60,1
244323509,480,0
244499476,1931,0
245069770,3000,1
245087415,2060,1
245436588,120,0
245525971,700,0
245580069,150,0
245754688,6766,0
245939779,250,0
246244809,972,0
246252423,100,0
246296282,400,0
246755687,4169,0
246903337,360,0
246943520,960,0
247054069,980,0
247185066,360,0
247482886,374,0
247551668,1080,0
247695046,540,0
248195170,480,0
248209643,120,0
248592692,120,0
248669118,420,1
248792681,1196,0
248797454,250,0
249035555,12000,0
249260216,1,0
249484734,130,1
249527422,40,0
249895296,736,0
250023307,540,0
250054777,1,0
250098689,620,0
250162125,370,0
250202119,324,0
250306909,540,0
250326198,4200,1
250595699,1600,0
250643162,540,0
250687083,480,0
251159213,700,0
251180670,1134,0
251245273,1920,0
251312542,480,0
251346613,540,0
251371882,1000,0
251810960,840,0
252053564,1940,0
252389612,756,0
252539951,69,0
252672268,324,0
252675567,216,0
252702526,1,0
252846817,1080,0
253149995,2689,0
253282845,11360,0
253376920,2497,0
253428540,700,0
253437165,540,0
253457288,960,1
253465076,130,0
253852078,2800,0
253986282,541,0
254279464,1,0
254283614,398,0
254481679,800,0
254652317,480,0
254725274,360,0
254949176,240,0
254987706,5700,0
255023461,226,0
255175677,600,0
255699491,17400,0
255824306,302,1
256167556,120,1
256244523,120,0
256478858,2840,0
256829189,240,0
257131489,1,0
257258987,2447,0
257702802,1208,0
257957825,1280,0
258184249,600,0
258503188,720,0
258766276,100,0
258891325,960,0
259126573,1847,1
259249927,4800,0
300247485,1440,0
301533880,2400,0
303295662,41115,0
303497123,324,0
303824919,4788,0
304405056,1404,0
305106549,1879,0
305109419,980,0
305932275,240,0
306472369,390,0
307833540,3821,0
308572484,1050,0
309481567,980,0
309507460,400,0
309552200,5000,0
310144826,3600,0
313835692,240,0
313904498,23000,0
314663763,750,0
314676594,1100,0
314762428,380,0
315309910,324,0
315531334,130,0
316599002,360,0
317081979,480,0
317268408,1820,0
317309303,776,0
317682518,324,0
317696814,1090,0
318192649,2149,1
318392754,6120,0
318651523,960,0
323345071,1380,1
323397202,330,0
323594565,1134,0
323706207,2050,0
323726805,2350,0
323742962,5022,0
323877229,1,0
323885210,2200,0
324927178,130,0
324952060,200,0
325542144,480,0
326269398,550,0
326778890,360,0
326939751,3672,0
327471657,980,0
328890861,5120,1
340103713,980,1
340652529,120,1
403121613,194,0
403151101,1080,0
403847354,1080,0
500580638,240,0
501042524,240,0
501294544,5,0
503064717,2700,0
503333207,6610,0
504046270,1873,0
504113082,540,0
505643292,993,0
505841346,864,0
505980598,1101,0
506789108,324,0
506913603,240,0
506982163,4800,0
507900132,1080,0
508752271,2380,0
508821259,120,0
509210352,324,0
513166928,480,0
513341977,480,0
513570384,148,0
513652528,2140,0
514973442,240,0
515013928,324,0
515056381,700,0
515096085,18380,0
515111769,2149,0
515690239,2770,0
515831985,1110,0
516115278,762,0
516570575,2271,0
600411764,1800,0
601032371,14240,0
601224029,7200,0
603103452,4990,0
603679894,840,0
604291817,1340,0
604623064,1000,0
605044497,2500,0
605348561,200,0
606385689,1080,0
606780592,324,0
607140517,22680,0
607416832,486,0
607524670,1110,0
607528855,2100,0
607531603,2600,0
607542051,1800,0
613445126,648,0
613661740,3800,0
615152920,2810,0
615181762,15118,0
615775470,4379,0
615868756,1080,0
616190462,5188,0
700264027,432,0
703691734,1007,0
800887291,360,0
801250453,500,0
803002178,5775,0
803678135,120,0
803715512,3180,0
804099747,886,0
804754183,1800,0
900651970,720,0
901574335,1,0
901841327,1200,0
903661393,2419,0
903728667,130,0
904251574,960,0
904598890,2011,0
