id,customer_rank,arrears_at,arrears_count,bill_updage_count
943225493,3,8,5,0
943851587,60,99,0,1
944438125,70,99,0,1
944458116,50,99,0,1
944674057,10,4,1,0
944694479,60,99,0,0
944797348,100,99,0,0
945156990,50,6,1,1
945196415,40,99,0,3
945275023,10,3,4,0
945561794,100,99,0,0
945695247,100,99,0,0
945790887,110,99,0,1
945824203,50,99,0,0
946065758,50,99,0,0
946603478,100,99,0,0
946987130,0,10,3,0
947150411,100,99,0,1
947194864,100,99,0,0
947693200,100,99,0,0
947763597,60,99,0,0
948059522,90,99,0,1
948103625,10,3,10,0
948738381,80,99,0,1
949152585,100,10,3,0
949169815,100,7,6,0
949334137,100,99,0,1
949364118,30,6,3,0
950177390,100,99,0,1
951526639,100,10,3,0
952124234,120,99,0,0
952243814,100,99,0,0
952682518,40,99,0,1
952904850,110,99,0,1
953219249,0,10,3,0
953237394,100,99,0,0
953330403,80,99,0,1
953397447,20,99,0,1
953530877,40,99,0,0
954015850,100,99,0,0
954072031,100,99,0,1
954079792,80,99,0,1
954233103,3,10,3,0
954461097,3,4,7,0
954592862,10,3,8,0
954927766,90,99,0,1
955016352,60,99,0,0
955036351,0,3,9,1
955512311,100,99,0,0
955528773,50,99,0,0
955642991,10,3,3,0
955861817,50,99,0,0
956301346,90,99,0,1
956637901,90,99,0,1
958061915,50,99,0,1
958570016,90,99,0,1
958990958,90,99,0,0
959199622,50,99,0,1
959802549,100,99,0,0
960132638,100,99,0,0
960239125,50,99,0,0
960928281,100,99,0,0
961245368,60,99,0,0
961703487,70,99,0,1
961738254,100,99,0,1
961815962,100,11,1,0
962011263,20,99,0,0
962549220,80,99,0,2
962771203,100,10,3,0
962967885,90,99,0,1
962979038,0,3,2,1
963468816,3,4,4,0
963768551,100,99,0,1
963809188,30,5,1,1
963839668,90,99,0,1
964712191,100,99,0,0
964820920,110,99,0,1
965006086,130,99,0,0
965192817,100,99,0,0
965607676,100,99,0,0
965742826,70,99,0,1
965787757,100,99,0,0
966177302,100,99,0,0
966884998,40,6,7,0
966943474,50,99,0,1
967116909,110,99,0,1
967966559,3,10,3,0
968739552,80,99,0,1
968976289,100,99,0,0
969173234,100,99,0,0
969492748,2,99,0,0
969514138,110,99,0,0
969557948,3,5,2,0
970022841,10,8,5,1
971791185,100,99,0,0
971954614,100,99,0,0
972507271,50,99,0,0
972739529,100,99,0,1
974312036,100,99,0,0
974578358,50,99,0,1
975267047,80,99,0,0
976922841,50,99,0,1
977296911,100,4,3,0
978767499,140,5,1,1
979346044,100,99,0,0
967814632,100,3,9,0
968504528,30,8,2,0
969027425,40,9,1,1
969265107,60,99,0,0
969488402,60,99,0,0
969495053,100,99,0,0
969747198,50,99,0,1
969844084,10,3,8,0
970110492,100,99,0,0
970197001,50,99,0,0
970258999,50,99,0,1
970465468,100,99,0,1
971335948,100,99,0,0
972397864,100,99,0,0
972984410,20,99,0,1
973000116,100,99,0,0
973014600,60,99,0,0
973814584,70,99,0,0
974543731,100,99,0,0
975279203,60,99,0,0
977411264,0,7,4,1
977645482,50,99,0,1
977667654,100,99,0,0
977932727,100,99,0,0
978497519,3,3,10,0
979190667,70,99,0,2
979218569,100,99,0,0
979496344,60,99,0,1
980314756,100,99,0,0
981100047,50,99,0,0
981547777,90,99,0,0
982080603,20,99,0,0
982158693,100,3,8,0
982297045,90,99,0,0
982426495,100,4,4,0
982789759,100,99,0,0
983446758,60,99,0,1
983591265,50,99,0,1
983596144,90,99,0,0
983666838,50,99,0,1
983843340,50,99,0,1
983944224,100,99,0,0
985632988,50,99,0,0
985953644,90,99,0,1
985974241,110,99,0,1
986620580,80,99,0,0
986909697,50,99,0,1
987270866,0,8,2,1
987302045,90,99,0,1
987663748,100,99,0,0
988005981,100,99,0,0
988065588,60,99,0,1
988069667,100,99,0,0
988125850,0,3,8,0
988235010,50,99,0,0
988360718,80,99,0,1
988601045,3,9,4,0
988604787,80,99,0,1
988740866,20,6,1,0
988747546,60,99,0,0
988831924,90,99,0,1
988876557,50,99,0,1
989271011,60,99,0,0
989285345,5,6,4,0
989527685,50,10,3,1
989789958,50,99,0,0
989862112,80,99,0,1
990094704,20,10,1,1
990115563,100,99,0,0
990136504,80,99,0,1
990263375,100,99,0,0
990528480,20,7,2,1
990701012,20,99,0,1
990808429,3,9,4,0
991060348,100,99,0,0
991187385,100,99,0,0
991191383,50,99,0,1
991480086,70,99,0,0
991681848,50,99,0,1
991871417,5,3,4,0
991974849,100,99,0,0
992211280,100,11,2,0
992414110,80,99,0,1
992467660,100,99,0,0
992547393,50,99,0,0
992730854,50,99,0,0
992912863,50,99,0,0
993162800,100,99,0,0
993744078,50,99,0,0
994434633,180,99,0,0
994859086,100,99,0,0
995241989,80,99,0,1
995712006,100,99,0,0
996221383,20,99,0,1
996600860,50,99,0,0
996845875,90,99,0,1
996953970,50,11,1,0
997253315,2,99,0,1
103860024,20,5,3,1
200863884,100,99,0,0
201084401,100,99,0,0
204218230,60,99,0,1
204375579,70,99,0,0
204383966,70,99,0,1
205016683,90,99,0,0
205028813,70,99,0,0
240084344,40,99,0,0
240301836,0,99,0,0
240539052,50,99,0,0
240783128,100,99,0,0
240925514,0,3,7,1
241808520,90,99,0,0
242077635,80,99,0,0
242134877,50,99,0,1
242581544,50,99,0,0
242657748,10,8,2,1
242810740,50,99,0,0
243056533,20,7,1,1
243184788,100,99,0,0
243224793,50,99,0,1
243497028,60,99,0,0
243627754,60,99,0,0
243764537,50,99,0,0
243882898,50,99,0,0
244214468,50,99,0,0
244337402,50,99,0,1
244529593,70,99,0,1
244535746,70,99,0,0
244827932,40,99,0,1
244853443,90,99,0,1
245123542,20,99,0,1
245126914,3,5,7,0
245245857,50,99,0,1
245517675,3,99,0,0
245976980,80,99,0,0
246004277,0,3,9,0
246007823,90,99,0,1
246101325,50,99,0,0
246327532,90,99,0,0
246724826,40,99,0,2
246775160,20,6,2,0
246815195,100,99,0,0
247063637,30,10,1,0
247202272,80,99,0,1
247331300,80,99,0,0
247499208,100,99,0,0
247550211,5,99,0,1
247551249,50,99,0,0
248003441,100,99,0,0
248390797,50,99,0,1
248435734,30,99,0,1
248500726,50,99,0,0
248578810,50,99,0,0
248617175,50,99,0,1
249463201,50,99,0,1
249488824,100,99,0,0
249799884,90,99,0,1
250219187,60,99,0,0
250257247,70,99,0,0
250465577,50,99,0,0
250854256,50,99,0,1
250936217,50,99,0,1
251165389,50,99,0,0
251885031,50,99,0,0
251998622,60,99,0,1
252246871,60,99,0,0
252307243,2,99,0,1
252565127,40,99,0,0
252569456,40,99,0,0
252572378,60,99,0,0
252574910,100,99,0,0
252630160,20,99,0,0
252657971,50,99,0,1
252693790,50,99,0,1
252731123,20,99,0,0
252892739,50,99,0,0
252907235,30,99,0,0
253812218,100,99,0,0
253829096,30,99,0,0
253850145,60,99,0,0
253890123,40,99,0,0
254619435,10,4,2,1
254735308,60,99,0,0
254913144,50,99,0,1
254953325,30,99,0,0
255874749,10,99,0,1
256115734,30,99,0,0
256218300,30,99,0,0
256755473,100,99,0,0
256974041,5,99,0,0
257201825,30,99,0,0
257389101,30,99,0,1
257556035,0,99,0,0
257907397,30,99,0,0
258047998,5,99,0,0
258342859,2,4,6,0
258768682,30,99,0,0
258915029,30,99,0,0
259200852,5,99,0,0
259968746,30,99,0,0
300635767,100,99,0,0
301143359,110,99,0,1
301502187,100,99,0,0
303232743,110,99,0,1
303307964,150,99,0,0
303691552,100,99,0,1
303828308,80,99,0,0
305049027,100,99,0,0
305098680,60,99,0,1
305656380,30,10,3,1
305885598,50,99,0,1
306049791,100,99,0,1
306969368,70,99,0,0
307822088,30,7,1,1
307997219,100,7,1,0
308989693,100,99,0,0
309115749,60,99,0,1
310171022,100,99,0,0
310290821,130,99,0,0
313256515,50,99,0,0
314316693,100,99,0,0
314967285,50,99,0,1
315654678,50,99,0,1
316388477,60,99,0,1
316702559,100,99,0,0
317224250,130,99,0,0
318266462,120,99,0,0
318641683,50,99,0,1
318838154,100,99,0,1
323890158,100,99,0,0
324068473,100,99,0,0
324322980,60,99,0,0
325764052,30,10,3,0
325884280,100,10,3,0
326541863,90,99,0,0
327044060,90,99,0,1
327534896,60,99,0,1
328081842,30,8,2,0
328516468,100,99,0,0
328684018,50,99,0,1
340496117,100,10,3,0
403085861,50,7,1,1
403327814,100,99,0,0
500547608,100,99,0,0
500685558,50,99,0,0
501157483,20,99,0,1
503215004,40,10,3,0
504666823,100,99,0,0
504728886,150,99,0,0
506400275,100,99,0,0
506568996,50,99,0,1
507706606,10,5,5,0
508130897,80,99,0,1
508462914,100,7,6,0
508648896,3,7,6,0
508873221,100,99,0,0
508960857,50,99,0,0
515762160,100,99,0,0
516001750,100,99,0,0
516176022,100,99,0,0
516416796,50,99,0,1
516666870,80,99,0,0
516669506,100,99,0,0
601207988,150,99,0,0
603064839,100,99,0,0
603308147,100,99,0,0
604518136,50,99,0,0
605307036,100,99,0,0
605505895,100,99,0,1
605992299,150,99,0,2
606614442,60,99,0,3
607048937,100,99,0,0
607134195,110,99,0,0
613061638,50,99,0,0
614470839,60,99,0,0
614626864,90,99,0,0
614710044,110,99,0,0
614727666,100,99,0,0
615053294,3,3,10,0
615270181,100,99,0,0
615345291,100,8,5,0
615577455,100,99,0,0
615858166,100,99,0,0
616015704,60,99,0,1
616147708,90,99,0,0
616151272,100,99,0,0
703506383,100,5,8,0
801426457,140,99,0,1
803282868,50,99,0,0
804781181,100,99,0,0
804872222,130,99,0,1
804960756,130,99,0,1
901560930,100,12,1,1
901695659,5,99,0,0
901780463,10,6,7,1
903753497,50,99,0,1
903895553,100,99,0,0
904528914,100,8,1,0
905243332,60,99,0,1
905427850,40,7,1,1
905605870,60,99,0,0
906211808,90,99,0,1
906837360,80,99,0,0
907509326,100,99,0,1
940030060,60,99,0,0
941218633,100,99,0,0
941253103,40,6,1,1
941555440,100,99,0,0
941592041,50,99,0,1
941635581,80,4,1,1
942581977,60,99,0,1
942756070,100,99,0,1
943044049,100,99,0,0
943366303,90,99,0,1
943705957,100,99,0,1
944031237,70,99,0,0
944204322,90,99,0,1
944520526,100,10,3,0
944550954,100,99,0,0
944627123,80,99,0,0
944644284,80,99,0,1
944887584,70,99,0,0
945039623,110,99,0,0
945247792,10,5,7,1
945252781,100,99,0,0
945278014,100,99,0,0
945406644,20,99,0,1
945446371,70,99,0,1
946157400,100,99,0,0
946158067,110,99,0,1
946474651,60,99,0,0
946603091,20,10,3,0
947244347,70,99,0,1
947513465,3,3,8,1
947642866,60,99,0,1
947812004,110,99,0,1
948144018,100,99,0,0
948436286,60,99,0,0
948982542,120,99,0,1
949282494,100,99,0,0
949772000,50,99,0,1
949815514,110,99,0,1
950147053,100,99,0,0
950994322,100,99,0,0
951004830,3,9,4,1
951398088,100,99,0,0
951612298,100,99,0,0
951667092,100,99,0,1
952403625,100,99,0,0
952446184,3,10,3,0
952888642,70,99,0,1
953060002,60,99,0,1
954132200,110,99,0,0
954318167,100,99,0,0
954490641,50,99,0,0
954592100,70,99,0,2
954771131,100,99,0,0
954935617,70,99,0,1
955016249,100,99,0,1
955122690,120,99,0,0
955191447,80,99,0,1
955192889,100,99,0,1
955765606,100,99,0,0
956729237,0,3,8,0
957065225,100,99,0,1
957403018,3,4,9,1
957523745,3,10,3,0
957681890,100,99,0,0
957690832,20,99,0,0
958707961,110,99,0,1
958936755,100,99,0,1
958953833,100,99,0,0
959088292,70,99,0,1
959237051,60,99,0,0
959418851,30,9,4,0
959546805,100,99,0,0
960365284,30,8,1,1
960396990,50,99,0,1
960542342,100,11,2,0
961022953,100,99,0,0
961039468,100,99,0,0
961142178,100,99,0,0
961358918,70,99,0,1
961493483,120,99,0,0
961720225,100,99,0,0
962060909,50,99,0,0
962063047,50,99,0,1
962336390,3,99,0,0
962403167,3,99,0,1
962425419,20,11,2,1
963356946,100,99,0,0
963509236,50,99,0,0
963612830,100,99,0,0
964037238,100,99,0,0
964347137,100,99,0,0
965514407,50,99,0,1
966637199,100,99,0,1
966733900,50,99,0,0
967871888,130,99,0,0
968035397,100,99,0,0
968444073,100,99,0,0
969191800,100,99,0,0
969915832,90,99,0,1
970009340,100,99,0,1
970489309,80,99,0,0
971023478,100,99,0,0
971142333,20,99,0,0
971241704,80,99,0,1
971472317,3,4,2,0
971601056,100,3,3,0
973230118,20,99,0,1
973606985,80,99,0,0
977388461,90,99,0,1
977690134,60,99,0,0
977747755,90,99,0,0
978070571,100,99,0,0
100368031,50,99,0,1
103379856,100,99,0,0
103541959,60,99,0,1
104325018,100,99,0,0
104345234,0,3,10,1
201560585,100,99,0,0
203202563,60,99,0,0
204211170,100,99,0,0
204533447,90,99,0,0
240123841,50,99,0,0
240298816,80,99,0,0
240333259,50,99,0,1
240471487,10,4,1,1
240632152,90,99,0,1
240730430,20,99,0,0
240863351,50,99,0,0
241443518,100,99,0,0
241663597,50,99,0,0
241686515,10,6,3,1
242184706,2,99,0,1
242746979,20,99,0,0
242921900,90,99,0,1
242966403,90,99,0,1
242984211,20,8,2,0
243174622,100,99,0,0
243337572,50,99,0,1
243547173,60,99,0,0
243682852,100,99,0,0
243894641,20,99,0,0
243935746,90,99,0,0
243954088,100,99,0,0
244120295,80,99,0,0
244529239,50,99,0,1
244838748,50,8,1,1
245371547,50,99,0,0
245547623,80,99,0,0
245680029,100,99,0,0
245759196,1,3,3,1
246057557,100,99,0,1
246199908,10,5,2,0
246222913,90,99,0,0
246226039,3,9,4,0
246614556,100,99,0,0
246808177,80,99,0,0
246825590,90,99,0,1
247009813,90,99,0,1
247067478,20,99,0,1
247587452,40,99,0,1
248471787,60,99,0,0
248934572,50,99,0,0
249789168,100,99,0,0
249816720,0,4,7,0
250031116,20,99,0,0
250031759,20,99,0,0
250072043,20,99,0,0
250094346,20,99,0,0
250399868,90,99,0,1
250966880,50,99,0,0
251216971,20,99,0,0
251248344,20,99,0,0
251248691,10,99,0,0
251252296,20,99,0,1
251311046,50,99,0,1
251463625,20,99,0,0
251503109,2,99,0,1
251693890,50,99,0,1
251762896,50,99,0,0
251895981,30,99,0,0
251977368,50,99,0,1
252647996,100,99,0,0
253326355,100,99,0,0
253370936,20,99,0,0
253386842,50,99,0,1
253497502,30,99,0,0
253661483,5,99,0,0
253869974,5,99,0,1
254455508,60,99,0,0
254669883,5,99,0,0
254701848,70,99,0,0
254799676,1,99,0,0
254809293,30,99,0,0
254949433,30,99,0,0
255911318,70,99,0,1
256123089,30,99,0,1
256208919,0,3,2,0
256231037,30,99,0,0
256250929,70,99,0,0
257003611,30,99,0,1
257044518,30,99,0,0
257379040,30,99,0,0
257431752,30,99,0,0
257559768,30,99,0,0
258186490,30,99,0,0
258339529,30,99,0,0
259148101,3,99,0,0
259340995,30,99,0,0
260029875,30,99,0,0
300815272,100,99,0,0
303198230,60,99,0,0
303373051,100,99,0,0
303633760,60,99,0,0
304618431,100,99,0,0
305724542,100,3,4,0
305758437,80,99,0,0
306637937,90,99,0,2
306670345,100,99,0,0
307666678,0,10,3,0
309417708,90,99,0,1
313065698,90,99,0,0
313136670,10,3,4,0
313234994,80,99,0,1
313331568,50,99,0,1
313650267,100,99,0,0
313796309,100,99,0,0
313921038,140,99,0,1
314163424,90,99,0,1
314312494,110,99,0,0
315134121,70,99,0,1
315242148,50,99,0,0
315269151,70,99,0,1
316419547,50,99,0,0
316430670,100,99,0,0
318379295,100,99,0,1
318829024,80,99,0,0
323035257,100,99,0,0
323411882,90,99,0,2
323873703,40,9,1,1
324011133,10,10,1,0
324926639,100,10,3,0
326287926,100,99,0,1
326788064,100,99,0,0
327166557,50,99,0,0
327376620,90,99,0,0
327595405,60,99,0,0
328595649,110,99,0,0
328597924,90,99,0,0
340711349,70,99,0,1
400364542,100,99,0,1
403782353,40,9,2,1
503744981,50,99,0,0
504101356,100,99,0,0
504118264,100,99,0,0
505230960,70,99,0,1
505396047,110,99,0,1
506527514,50,99,0,0
506566717,50,99,0,0
507807950,100,99,0,1
507894135,60,99,0,0
507902642,100,99,0,0
508293393,50,99,0,0
508438198,100,99,0,1
508528797,100,5,2,0
508616751,80,99,0,0
508763565,100,99,0,1
508851486,50,12,1,0
513495371,100,99,0,0
514641169,100,99,0,0
515478811,60,99,0,1
516426997,80,99,0,1
979402711,10,9,4,1
979894804,20,5,2,0
980225540,80,99,0,1
980607878,50,99,0,1
980933985,60,99,0,0
981245377,100,99,0,0
981385723,10,5,6,1
981655140,100,99,0,0
981862942,30,9,1,1
982069449,20,99,0,0
982519943,90,99,0,1
982658702,100,99,0,0
982787500,100,99,0,0
983681716,100,99,0,0
984692919,20,99,0,1
984783768,100,4,8,0
985343867,80,99,0,1
986286696,60,99,0,1
986370466,100,99,0,0
986395451,50,99,0,2
986455662,100,9,4,0
986675376,100,99,0,0
986735388,10,5,3,0
987020642,10,4,3,1
987179910,100,99,0,0
987981736,50,99,0,0
988103884,80,99,0,1
988762112,0,3,1,1
988881972,0,99,0,1
989126626,3,10,3,0
989269789,3,10,3,1
989300802,40,12,1,0
989390843,50,99,0,1
989917185,20,99,0,0
990007884,100,10,3,0
990137076,100,99,0,0
990289331,100,99,0,1
990291137,20,99,0,1
990299309,60,99,0,1
990322461,50,99,0,0
990604307,50,99,0,0
990858459,30,11,1,1
990867612,10,5,5,1
991086593,90,99,0,0
991319048,10,3,3,1
991453087,20,10,1,1
991527728,70,99,0,1
991700173,90,99,0,0
992010007,100,99,0,0
992209545,100,99,0,0
992371917,100,99,0,0
992467672,70,99,0,0
992472615,20,99,0,0
992578262,70,99,0,0
992701121,90,99,0,0
992894749,100,99,0,1
993128428,5,4,6,0
993583681,100,99,0,0
993943380,40,99,0,0
994214126,50,99,0,1
994349385,80,99,0,1
994872324,50,99,0,0
995806391,70,99,0,0
995906646,80,99,0,1
996290622,80,99,0,1
996835514,90,99,0,1
997386077,90,99,0,0
997537637,50,99,0,0
978479034,50,99,0,1
978705891,60,99,0,0
979067823,50,6,1,1
979227613,50,99,0,1
979323138,0,6,3,0
979359316,60,99,0,0
979895051,100,99,0,0
980185572,50,99,0,1
980320059,100,99,0,0
980393000,3,4,7,1
980767820,100,10,3,0
981257863,50,99,0,0
981428912,50,99,0,0
981517335,60,99,0,1
981960850,100,99,0,1
982079919,100,99,0,1
982354086,20,99,0,0
982825816,100,99,0,0
983174040,5,4,4,1
983356352,10,99,0,0
985095937,50,99,0,0
985643066,100,99,0,0
985675138,100,99,0,0
985720711,70,99,0,1
986102925,10,6,7,0
986123486,3,4,7,1
986277569,50,99,0,1
986979969,3,6,7,0
986992992,70,99,0,1
988581972,30,10,1,1
988628609,5,3,8,0
988629202,50,99,0,0
988846533,5,3,6,1
989042602,10,5,8,0
989159633,100,99,0,0
989220807,60,99,0,1
989508024,20,99,0,1
989592337,20,99,0,1
989859059,70,99,0,0
989863563,70,99,0,1
990032583,100,99,0,0
990058498,100,99,0,0
990315702,80,99,0,1
990468738,80,99,0,1
990494093,20,99,0,0
990517724,60,99,0,1
990891986,10,5,2,1
990951242,90,99,0,0
991218376,2,99,0,0
991236963,50,99,0,0
991469636,90,99,0,0
991498965,2,8,2,0
991683523,20,99,0,0
991755060,20,99,0,1
991809649,70,99,0,0
991979002,100,99,0,0
992060787,100,99,0,0
992330725,50,99,0,0
992371564,90,99,0,0
992558681,100,6,7,0
992640957,50,99,0,1
992935211,90,99,0,0
993441615,50,99,0,1
993868919,70,99,0,0
994039817,50,99,0,0
994273389,40,8,1,1
994443381,40,99,0,0
994443994,100,99,0,0
994518695,5,99,0,0
995057989,70,99,0,1
995337847,50,99,0,0
995436517,90,99,0,0
995580693,80,99,0,0
995978569,0,3,3,1
996207766,90,99,0,1
996298587,100,99,0,0
996620378,100,99,0,0
996753204,50,99,0,1
996757526,3,4,7,1
997276566,20,99,0,1
998082431,100,99,0,0
100390352,0,10,3,0
103104736,110,99,0,0
103610506,100,99,0,0
103756113,50,9,1,1
104317212,60,99,0,1
200539204,100,99,0,0
201285884,80,99,0,0
201584603,60,99,0,1
203068010,50,99,0,0
203103817,100,10,3,0
204608945,80,99,0,0
204648479,50,99,0,0
205315552,50,12,1,1
205349796,20,99,0,1
240086661,100,99,0,0
240145728,100,99,0,0
240290252,20,99,0,0
240856690,100,99,0,0
240883398,70,99,0,0
240940606,100,99,0,0
241037967,2,7,6,0
241093004,90,99,0,0
241969948,50,99,0,1
242237090,2,99,0,0
243166715,10,6,4,1
243308340,50,99,0,1
243349685,80,99,0,1
243547429,40,99,0,0
244018458,100,99,0,0
244345326,10,3,3,0
244647638,90,99,0,1
244706284,50,99,0,1
245010388,50,99,0,1
245558216,90,99,0,1
245625616,100,99,0,0
245968728,3,7,6,0
246168819,3,99,0,1
246208570,10,5,7,1
246366669,50,99,0,1
246823077,0,4,1,1
246960773,100,99,0,0
247090968,60,99,0,1
247135332,50,99,0,0
247734068,100,99,0,0
247776817,50,99,0,0
247960156,20,99,0,1
248185751,90,99,0,0
248432856,50,99,0,1
248559090,80,99,0,0
248600374,30,99,0,0
248967918,50,99,0,0
249269650,50,99,0,1
249521462,90,99,0,0
249998230,3,99,0,0
250036568,60,99,0,1
250879510,20,99,0,0
251160124,50,99,0,1
251190355,80,99,0,0
251190385,20,99,0,0
251387957,50,99,0,1
251523422,100,99,0,0
251975493,3,8,5,1
252009328,30,99,0,0
252444147,50,99,0,1
252600454,50,99,0,0
252751026,20,99,0,0
253076057,90,99,0,1
253810134,5,99,0,0
253988421,100,99,0,0
254027879,100,4,4,0
254034338,30,99,0,0
254148571,80,99,0,0
254235236,80,99,0,0
254608631,50,99,0,0
254833121,40,99,0,0
254841349,30,99,0,0
256202769,5,99,0,0
256222487,70,99,0,1
256553683,30,99,0,0
256833088,30,99,0,0
257036383,30,99,0,0
257051222,30,99,0,1
257220415,30,99,0,0
257350899,30,99,0,1
257419255,30,99,0,0
257735299,10,99,0,0
257927779,5,99,0,0
258077005,3,99,0,0
258901603,30,99,0,0
259493201,5,99,0,0
259557339,5,99,0,0
259777637,30,99,0,0
301002460,100,3,6,0
301089791,100,99,0,1
303627337,100,99,0,0
303855460,50,99,0,0
304994413,50,10,3,0
305683752,100,10,3,0
307088463,60,99,0,0
307607069,40,9,1,1
307929727,0,4,3,1
307951897,20,99,0,0
308064752,100,99,0,0
308367743,100,10,3,0
308750045,90,99,0,1
313093951,100,99,0,0
313546005,30,8,2,0
313757311,120,99,0,0
313810635,100,99,0,1
313988361,100,3,8,0
314489268,70,99,0,1
315983482,70,99,0,1
316815206,60,99,0,1
317577689,70,99,0,0
318175170,40,99,0,1
318208868,100,99,0,0
318743047,100,99,0,0
318936249,120,99,0,0
323043100,100,99,0,0
323154837,110,99,0,1
324853967,110,99,0,1
324877083,100,99,0,0
325330293,100,99,0,0
325440031,90,99,0,0
325445581,3,6,7,0
325577513,110,99,0,1
325860785,3,99,0,0
327063811,110,99,0,2
327289469,0,5,4,1
327317131,90,99,0,1
328371585,100,3,4,0
328541686,100,99,0,0
340063290,100,99,0,0
340446718,100,99,0,0
340669389,0,3,2,1
403266542,100,99,0,0
500802733,100,99,0,0
503171927,100,99,0,0
503882676,20,99,0,0
504195759,90,99,0,0
505140827,50,99,0,0
505562533,120,99,0,0
506127111,30,11,2,0
506307730,100,99,0,0
507343413,100,99,0,0
507616408,100,99,0,1
509093180,100,99,0,0
514817476,3,10,3,0
514959249,20,10,3,1
515652071,100,12,1,0
515867816,110,99,0,1
516707492,70,99,0,0
600625021,3,3,8,0
603065024,0,3,6,0
603103678,120,99,0,0
603258388,100,99,0,1
603716490,100,99,0,0
603926358,100,99,0,0
605116737,100,99,0,0
506861314,50,99,0,0
507000205,140,99,0,0
507848282,100,99,0,0
508157018,120,99,0,0
508990746,100,99,0,0
509035551,70,99,0,1
513006431,50,99,0,0
513152149,70,99,0,1
513322620,110,99,0,0
513822139,50,99,0,1
513902386,120,99,0,0
514030413,40,99,0,0
514316389,100,99,0,1
516409380,100,99,0,0
516739145,3,10,3,1
603287539,130,99,0,0
603436024,130,99,0,0
603464172,70,99,0,1
603908953,100,99,0,0
604177014,100,99,0,0
604241585,30,6,2,1
604361846,100,99,0,1
605496191,100,99,0,0
605698005,50,8,1,0
606084109,0,4,8,0
606373935,90,99,0,1
607102872,60,99,0,1
607252305,3,10,3,1
607558021,80,99,0,0
613545992,70,99,0,0
614421368,20,7,4,0
614494932,100,99,0,0
614907020,50,99,0,1
615750208,2,99,0,1
615764501,30,5,1,1
700368871,90,99,0,1
801306867,90,99,0,0
801418706,140,99,0,1
803517180,110,99,0,1
803612131,80,99,0,0
804278938,90,99,0,1
804812161,70,99,0,1
805037107,90,99,0,1
901604117,100,99,0,1
901797960,80,99,0,0
903078124,3,10,3,1
904761844,110,99,0,0
904782823,100,99,0,0
905853467,50,99,0,1
905951991,110,99,0,0
906129113,100,99,0,0
906776073,70,99,0,0
907088564,100,99,0,0
907278070,100,99,0,0
907409593,90,99,0,0
907546885,80,99,0,0
940134703,100,99,0,0
940634259,3,99,0,1
940636814,100,99,0,1
940787161,90,99,0,0
940869160,3,10,3,0
941564627,100,99,0,0
941662561,120,99,0,0
941710665,110,99,0,0
941762268,100,99,0,1
941951488,3,5,6,1
941983370,110,99,0,1
942566651,50,99,0,0
943378375,100,99,0,1
943945020,100,99,0,0
944989017,3,9,4,0
944992030,90,99,0,0
945083908,100,99,0,0
945159954,110,99,0,0
945329522,90,99,0,1
945830926,90,99,0,1
945974807,100,99,0,1
946608557,60,99,0,1
947199691,60,99,0,1
947393314,60,99,0,1
947418614,100,99,0,0
947513757,100,3,7,0
947906149,100,99,0,1
948017656,100,99,0,0
948065274,100,99,0,0
948229768,0,99,0,1
948316241,100,99,0,0
948626829,20,99,0,0
948789822,90,99,0,0
949037451,10,10,3,0
949147098,50,99,0,1
949164637,60,99,0,1
949473000,100,12,1,0
950072635,60,99,0,1
951810977,10,4,1,1
952217104,100,99,0,0
952291678,50,99,0,1
952295694,100,99,0,0
952845356,50,99,0,0
952865514,100,10,3,0
953231827,50,99,0,0
953473591,50,99,0,2
953721794,10,3,1,0
953771058,100,99,0,0
953995409,10,3,7,1
954542013,60,99,0,0
954551214,100,7,1,0
954753748,50,99,0,0
955111630,40,7,1,1
955314118,2,99,0,1
955361282,60,99,0,1
955488888,50,99,0,0
955706197,100,99,0,1
956514399,10,3,1,0
956598367,100,99,0,1
956982979,50,99,0,0
957436594,60,99,0,1
958128714,90,99,0,0
958151790,100,99,0,0
958516147,90,99,0,0
958563169,80,99,0,1
958673254,110,99,0,0
958913188,100,99,0,0
959692580,0,3,6,0
959788021,20,99,0,1
959928780,100,5,3,1
960235775,60,99,0,0
961110116,0,3,5,0
961153593,100,99,0,1
961345318,100,99,0,0
961684381,140,99,0,1
962116545,80,99,0,0
962312668,80,99,0,0
962391447,10,8,4,0
962731380,100,99,0,0
962824072,90,99,0,1
963217362,100,99,0,0
963218109,110,99,0,0
964690861,40,8,1,0
964888168,50,11,1,1
964891496,100,99,0,0
965334491,40,12,1,1
965756814,30,12,1,1
966451771,100,99,0,0
967221193,90,99,0,1
967235240,10,3,5,1
967273716,20,99,0,1
967276585,20,99,0,0
967908492,100,99,0,0
968044951,3,10,3,0
969380667,100,99,0,0
969425028,0,3,8,0
969830438,100,99,0,1
970576210,70,99,0,2
971096241,90,99,0,2
971444140,100,99,0,1
971484448,0,3,6,1
972191223,100,99,0,0
972243337,60,99,0,1
516435020,50,99,0,1
516607425,3,5,7,0
516709964,50,99,0,1
516714736,40,99,0,0
601181199,60,99,0,1
603651998,100,99,0,1
603804920,50,99,0,1
604006831,3,8,5,0
604264652,120,99,0,1
604918074,50,99,0,0
605254368,100,99,0,0
605259657,100,99,0,0
605956241,60,99,0,0
607237683,50,99,0,0
607552973,100,99,0,0
607569847,80,99,0,0
613209037,50,99,0,0
